sample_index,bare_rtt_ms,full_rtt_ms,lookup_overhead_ms
2184,0.007542,0.008084,0.000542
2185,0.007417,0.009208,0.001791
2186,0.007292,0.008375,0.001083
2187,0.0075,0.006875,-0.000625
2188,0.007666,0.007,-0.000666
2189,0.007375,0.007,-0.000375
2190,0.007459,0.007042,-0.000417
2191,0.0075,0.006958,-0.000542
2192,0.007416,0.007,-0.000416
2193,0.007375,0.00725,-0.000125
2194,0.007375,0.00675,-0.000625
2195,0.007625,0.006875,-0.00075
2196,0.007458,0.007,-0.000458
2197,0.007625,0.006834,-0.000791
2198,0.007333,0.006834,-0.000499
2199,0.007333,0.006792,-0.000541
2200,0.007708,0.00675,-0.000958
2201,0.0075,0.006916,-0.000584
2202,0.007416,0.00675,-0.000666
2203,0.007416,0.006792,-0.000624
2204,0.0075,0.006834,-0.000666
2205,0.0075,0.00675,-0.00075
2206,0.007334,0.006958,-0.000376
2207,0.007542,0.006833,-0.000709
2208,0.021375,0.00675,-0.014625
2209,0.008166,0.006792,-0.001374
2210,0.007833,0.006791,-0.001042
2211,0.007667,0.00675,-0.000917
2212,0.011208,0.007,-0.004208
2213,0.010417,0.006709,-0.003708
2214,0.00825,0.006792,-0.001458
2215,0.008,0.00675,-0.00125
2216,0.008042,0.00675,-0.001292
2217,0.007833,0.006833,-0.001
2218,0.007834,0.006708,-0.001126
2219,0.008208,0.00675,-0.001458
2220,0.008,0.006708,-0.001292
2221,0.007916,0.006708,-0.001208
2222,0.008208,0.006833,-0.001375
2223,0.007833,0.006833,-0.001
2224,0.00775,0.006792,-0.000958
2225,0.007667,0.006792,-0.000875
2226,0.008083,0.00675,-0.001333
2227,0.008166,0.009083,0.000917
2228,0.007583,0.00925,0.001667
2229,0.007459,0.007416,-4.3e-05
2230,0.007458,0.007,-0.000458
2231,0.007458,0.007,-0.000458
2232,0.007709,0.007083,-0.000626
2233,0.0075,0.00825,0.00075
2234,0.0075,0.009625,0.002125
2235,0.007458,0.009417,0.001959
2236,0.007584,0.009625,0.002041
2237,0.007625,0.009584,0.001959
2238,0.007459,0.009,0.001541
2239,0.007417,0.008959,0.001542
2240,0.007459,0.006833,-0.000626
2241,0.0075,0.006833,-0.000667
2242,0.007459,0.006959,-0.0005
2243,0.007417,0.006833,-0.000584
2244,0.0075,0.007042,-0.000458
2245,0.007333,0.006834,-0.000499
2246,0.0075,0.006792,-0.000708
2247,0.007583,0.006792,-0.000791
2248,0.0075,0.006792,-0.000708
2249,0.007417,0.006834,-0.000583
2250,0.007375,0.006834,-0.000541
2251,0.007375,0.00675,-0.000625
2252,0.007291,0.00675,-0.000541
2253,0.007333,0.006833,-0.0005
2254,0.007375,0.006792,-0.000583
2255,0.007375,0.00675,-0.000625
2256,0.007375,0.006916,-0.000459
2257,0.007334,0.006833,-0.000501
2258,0.007375,0.00675,-0.000625
2259,0.007292,0.006792,-0.0005
2260,0.007708,0.006958,-0.00075
2261,0.0075,0.00675,-0.00075
2262,0.007292,0.006792,-0.0005
2263,0.007333,0.006834,-0.000499
2264,0.007375,0.00675,-0.000625
2265,0.007333,0.006834,-0.000499
2266,0.007333,0.006792,-0.000541
2267,0.00725,0.006708,-0.000542
2268,0.007458,0.006708,-0.00075
2269,0.0075,0.006834,-0.000666
2270,0.007583,0.00675,-0.000833
2271,0.007625,0.006792,-0.000833
2272,0.00775,0.00675,-0.001
2273,0.007333,0.006666,-0.000667
2274,0.009,0.007708,-0.001292
2275,0.007875,0.006916,-0.000959
2276,0.007625,0.007,-0.000625
2277,0.007667,0.00675,-0.000917
2278,0.008041,0.00675,-0.001291
2279,0.007583,0.006791,-0.000792
2280,0.008167,0.0075,-0.000667
2281,0.007458,0.006959,-0.000499
2282,0.007459,0.006833,-0.000626
2283,0.007625,0.006833,-0.000792
2284,0.007542,0.006833,-0.000709
2285,0.007292,0.006834,-0.000458
2286,0.007417,0.006833,-0.000584
2287,0.008041,0.006875,-0.001166
2288,0.007375,0.00675,-0.000625
2289,0.007459,0.006834,-0.000625
2290,0.00775,0.006792,-0.000958
2291,0.007583,0.006709,-0.000874
2292,0.007833,0.007,-0.000833
2293,0.007459,0.006959,-0.0005
2294,0.022917,0.008,-0.014917
2295,0.010166,0.009292,-0.000874
2296,0.008209,0.025083,0.016874
2297,0.007917,0.009834,0.001917
2298,0.008333,0.009833,0.0015
2299,0.00775,0.007459,-0.000291
2300,0.007292,0.013208,0.005916
2301,0.007542,0.007125,-0.000417
2302,0.007375,0.007375,-0.0
2303,0.007375,0.006917,-0.000458
2304,0.007708,0.006875,-0.000833
2305,0.00775,0.00675,-0.001
2306,0.007416,0.006834,-0.000582
2307,0.007625,0.015292,0.007667
2308,0.007708,0.016541,0.008833
2309,0.007375,0.007666,0.000291
2310,0.007583,0.006958,-0.000625
2311,0.007291,0.006792,-0.000499
2312,0.0075,0.006792,-0.000708
2313,0.0075,0.006917,-0.000583
2314,0.007375,0.006792,-0.000583
2315,0.007458,0.00675,-0.000708
2316,0.01,0.00675,-0.00325
2317,0.009833,0.006792,-0.003041
2318,0.008,0.006875,-0.001125
2319,0.007708,0.006709,-0.000999
2320,0.00775,0.006833,-0.000917
2321,0.007666,0.006708,-0.000958
2322,0.007875,0.006792,-0.001083
2323,0.008,0.006709,-0.001291
2324,0.007584,0.007042,-0.000542
2325,0.007333,0.006875,-0.000458
2326,0.007333,0.006917,-0.000416
2327,0.007292,0.006834,-0.000458
2328,0.007375,0.006958,-0.000417
2329,0.007375,0.006916,-0.000459
2330,0.007375,0.006833,-0.000542
2331,0.007334,0.006916,-0.000418
2332,0.0075,0.006916,-0.000584
2333,0.007459,0.006833,-0.000626
2334,0.0085,0.006834,-0.001666
2335,0.007584,0.006792,-0.000792
2336,0.007417,0.006709,-0.000708
2337,0.007333,0.006875,-0.000458
2338,0.007291,0.006791,-0.0005
2339,0.007458,0.006833,-0.000625
2340,0.007667,0.006959,-0.000708
2341,0.007334,0.00675,-0.000584
2342,0.007375,0.006875,-0.0005
2343,0.007334,0.006875,-0.000459
2344,0.007417,0.006834,-0.000583
2345,0.007334,0.006792,-0.000542
2346,0.007333,0.006792,-0.000541
2347,0.007416,0.006792,-0.000624
2348,0.007375,0.00675,-0.000625
2349,0.007333,0.006833,-0.0005
2350,0.007334,0.006875,-0.000459
2351,0.007375,0.006833,-0.000542
2352,0.007459,0.00675,-0.000709
2353,0.010042,0.00675,-0.003292
2354,0.00975,0.006792,-0.002958
2355,0.008166,0.006792,-0.001374
2356,0.008166,0.006959,-0.001207
2357,0.008333,0.006875,-0.001458
2358,0.007875,0.006792,-0.001083
2359,0.007833,0.006792,-0.001041
2360,0.007958,0.006792,-0.001166
2361,0.007959,0.00675,-0.001209
2362,0.008042,0.00675,-0.001292
2363,0.007625,0.006833,-0.000792
2364,0.00775,0.00675,-0.001
2365,0.007625,0.006833,-0.000792
2366,0.00775,0.006792,-0.000958
2367,0.008333,0.00675,-0.001583
2368,0.00825,0.00675,-0.0015
2369,0.007666,0.006792,-0.000874
2370,0.007625,0.006834,-0.000791
2371,0.007584,0.006875,-0.000709
2372,0.008333,0.007,-0.001333
2373,0.0075,0.00675,-0.00075
2374,0.007375,0.006709,-0.000666
2375,0.007333,0.00675,-0.000583
2376,0.007458,0.006792,-0.000666
2377,0.00725,0.00675,-0.0005
2378,0.00725,0.006875,-0.000375
2379,0.007333,0.006792,-0.000541
2380,0.007417,0.006792,-0.000625
2381,0.007292,0.006834,-0.000458
2382,0.007375,0.006875,-0.0005
2383,0.007542,0.00675,-0.000792
2384,0.007333,0.006875,-0.000458
2385,0.007541,0.006792,-0.000749
2386,0.007708,0.006875,-0.000833
2387,0.007417,0.00675,-0.000667
2388,0.007584,0.007041,-0.000543
2389,0.007375,0.006791,-0.000584
2390,0.007375,0.006875,-0.0005
2391,0.007333,0.006875,-0.000458
2392,0.007375,0.006875,-0.0005
2393,0.007417,0.006917,-0.0005
2394,0.007625,0.006875,-0.00075
2395,0.007459,0.006792,-0.000667
2396,0.0075,0.006833,-0.000667
2397,0.007417,0.006917,-0.0005
2398,0.007417,0.006792,-0.000625
2399,0.007334,0.006792,-0.000542
2400,0.007417,0.006833,-0.000584
2401,0.007333,0.00675,-0.000583
2402,0.007333,0.006917,-0.000416
2403,0.007334,0.006875,-0.000459
2404,0.0075,0.007125,-0.000375
2405,0.008917,0.006834,-0.002083
2406,0.01,0.006792,-0.003208
2407,0.008875,0.006833,-0.002042
2408,0.007666,0.00825,0.000584
2409,0.007541,0.007042,-0.000499
2410,0.007583,0.006917,-0.000666
2411,0.007834,0.006792,-0.001042
2412,0.007667,0.006959,-0.000708
2413,0.007292,0.006792,-0.0005
2414,0.007417,0.006833,-0.000584
2415,0.007375,0.006791,-0.000584
2416,0.007291,0.006916,-0.000375
2417,0.007375,0.006875,-0.0005
2418,0.007375,0.006833,-0.000542
2419,0.0075,0.007,-0.0005
2420,0.01375,0.007083,-0.006667
2421,0.007833,0.006875,-0.000958
2422,0.007459,0.006875,-0.000584
2423,0.007417,0.006834,-0.000583
2424,0.007459,0.006792,-0.000667
2425,0.007458,0.006708,-0.00075
2426,0.007375,0.00675,-0.000625
2427,0.007458,0.006792,-0.000666
2428,0.0075,0.006875,-0.000625
2429,0.007416,0.006875,-0.000541
2430,0.007416,0.006833,-0.000583
2431,0.007375,0.006916,-0.000459
2432,0.007333,0.006833,-0.0005
2433,0.007333,0.006834,-0.000499
2434,0.007334,0.006875,-0.000459
2435,0.007375,0.006792,-0.000583
2436,0.007542,0.007084,-0.000458
2437,0.007375,0.006833,-0.000542
2438,0.0075,0.006792,-0.000708
2439,0.007417,0.006833,-0.000584
2440,0.007625,0.006833,-0.000792
2441,0.007333,0.006833,-0.0005
2442,0.007333,0.006834,-0.000499
2443,0.007375,0.006875,-0.0005
2444,0.007458,0.006875,-0.000583
2445,0.007416,0.00675,-0.000666
2446,0.007333,0.00675,-0.000583
2447,0.007375,0.006792,-0.000583
2448,0.007583,0.006792,-0.000791
2449,0.00725,0.011917,0.004667
2450,0.007625,0.007084,-0.000541
2451,0.0075,0.006792,-0.000708
2452,0.007708,0.007,-0.000708
2453,0.007416,0.006833,-0.000583
2454,0.007458,0.006833,-0.000625
2455,0.007584,0.006875,-0.000709
2456,0.0075,0.006917,-0.000583
2457,0.007375,0.006833,-0.000542
2458,0.007458,0.006791,-0.000667
2459,0.007375,0.006833,-0.000542
2460,0.007375,0.00675,-0.000625
2461,0.007334,0.006791,-0.000543
2462,0.013792,0.006791,-0.007001
2463,0.010459,0.006958,-0.003501
2464,0.007375,0.006917,-0.000458
2465,0.007417,0.006834,-0.000583
2466,0.007375,0.006834,-0.000541
2467,0.007291,0.00675,-0.000541
2468,0.007541,0.007125,-0.000416
2469,0.007416,0.006916,-0.0005
2470,0.007583,0.006875,-0.000708
2471,0.007417,0.006958,-0.000459
2472,0.007458,0.006792,-0.000666
2473,0.007375,0.006833,-0.000542
2474,0.007375,0.006833,-0.000542
2475,0.007417,0.006834,-0.000583
2476,0.007375,0.006833,-0.000542
2477,0.007375,0.006833,-0.000542
2478,0.007333,0.00675,-0.000583
2479,0.007416,0.006708,-0.000708
2480,0.007416,0.006834,-0.000582
2481,0.007375,0.006792,-0.000583
2482,0.0075,0.006917,-0.000583
2483,0.007334,0.006834,-0.0005
2484,0.007667,0.007083,-0.000584
2485,0.0075,0.006833,-0.000667
2486,0.007334,0.00675,-0.000584
2487,0.007333,0.006875,-0.000458
2488,0.007375,0.00675,-0.000625
2489,0.007292,0.006792,-0.0005
2490,0.007375,0.006708,-0.000667
2491,0.007375,0.006833,-0.000542
2492,0.007291,0.00675,-0.000541
2493,0.007291,0.006833,-0.000458
2494,0.007333,0.006833,-0.0005
2495,0.007292,0.006917,-0.000375
2496,0.007459,0.006958,-0.000501
2497,0.0075,0.006792,-0.000708
2498,0.007416,0.006709,-0.000707
2499,0.007333,0.006792,-0.000541
2500,0.007542,0.006958,-0.000584
2501,0.007333,0.006833,-0.0005
2502,0.007417,0.00675,-0.000667
2503,0.00725,0.00675,-0.0005
2504,0.007333,0.006833,-0.0005
2505,0.007416,0.006875,-0.000541
2506,0.007291,0.00675,-0.000541
2507,0.007291,0.006875,-0.000416
2508,0.007375,0.006958,-0.000417
2509,0.007334,0.00675,-0.000584
2510,0.007417,0.00675,-0.000667
2511,0.007459,0.006834,-0.000625
2512,0.007292,0.00675,-0.000542
2513,0.007375,0.006875,-0.0005
2514,0.007375,0.006875,-0.0005
2515,0.00725,0.00675,-0.0005
2516,0.007583,0.007083,-0.0005
2517,0.007333,0.006834,-0.000499
2518,0.007542,0.006834,-0.000708
2519,0.007417,0.006792,-0.000625
2520,0.007333,0.00675,-0.000583
2521,0.00725,0.00675,-0.0005
2522,0.007333,0.00675,-0.000583
2523,0.007375,0.006709,-0.000666
2524,0.007291,0.006875,-0.000416
2525,0.007375,0.006709,-0.000666
2526,0.007375,0.006792,-0.000583
2527,0.007375,0.007042,-0.000333
2528,0.007375,0.006792,-0.000583
2529,0.007333,0.00675,-0.000583
2530,0.007417,0.00675,-0.000667
2531,0.007292,0.00675,-0.000542
2532,0.007667,0.006917,-0.00075
2533,0.007292,0.006875,-0.000417
2534,0.007459,0.007625,0.000166
2535,0.007375,0.006958,-0.000417
2536,0.00725,0.006709,-0.000541
2537,0.007375,0.006792,-0.000583
2538,0.007333,0.006833,-0.0005
2539,0.00725,0.006834,-0.000416
2540,0.007375,0.00675,-0.000625
2541,0.007334,0.006834,-0.0005
2542,0.007333,0.006833,-0.0005
2543,0.007416,0.00675,-0.000666
2544,0.007333,0.006792,-0.000541
2545,0.007375,0.006792,-0.000583
2546,0.007375,0.00675,-0.000625
2547,0.007375,0.006875,-0.0005
2548,0.007542,0.006958,-0.000584
2549,0.007334,0.006791,-0.000543
2550,0.007292,0.006833,-0.000459
2551,0.007333,0.00675,-0.000583
2552,0.015625,0.006958,-0.008667
2553,0.010833,0.006834,-0.003999
2554,0.009584,0.006917,-0.002667
2555,0.007833,0.006917,-0.000916
2556,0.008042,0.006834,-0.001208
2557,0.008458,0.006833,-0.001625
2558,0.007542,0.006833,-0.000709
2559,0.0075,0.006875,-0.000625
2560,0.007709,0.006791,-0.000918
2561,0.007583,0.006916,-0.000667
2562,0.00925,0.007,-0.00225
2563,0.0105,0.006875,-0.003625
2564,0.010084,0.006959,-0.003125
2565,0.00775,0.006708,-0.001042
2566,0.007916,0.006792,-0.001124
2567,0.007833,0.006833,-0.001
2568,0.008209,0.006834,-0.001375
2569,0.007917,0.006875,-0.001042
2570,0.00775,0.006709,-0.001041
2571,0.007667,0.006834,-0.000833
2572,0.007625,0.00675,-0.000875
2573,0.007708,0.006709,-0.000999
2574,0.007709,0.006708,-0.001001
2575,0.007708,0.006833,-0.000875
2576,0.007583,0.00675,-0.000833
2577,0.007833,0.006708,-0.001125
2578,0.008375,0.00675,-0.001625
2579,0.007958,0.00675,-0.001208
2580,0.008,0.006916,-0.001084
2581,0.007708,0.006791,-0.000917
2582,0.007959,0.00675,-0.001209
2583,0.007916,0.006834,-0.001082
2584,0.007875,0.006709,-0.001166
2585,0.0295,0.006917,-0.022583
2586,0.066958,0.00675,-0.060208
2587,0.010084,0.00675,-0.003334
2588,0.007917,0.006708,-0.001209
2589,0.022917,0.006875,-0.016042
2590,0.009791,0.006791,-0.003
2591,0.008,0.00675,-0.00125
2592,0.00775,0.00675,-0.001
2593,0.007625,0.011917,0.004292
2594,0.007708,0.006917,-0.000791
2595,0.011792,0.006792,-0.005
2596,0.008042,0.006958,-0.001084
2597,0.00775,0.006791,-0.000959
2598,0.007875,0.006833,-0.001042
2599,0.010083,0.006834,-0.003249
2600,0.023875,0.006667,-0.017208
2601,0.009208,0.006833,-0.002375
2602,0.007709,0.006833,-0.000876
2603,0.007792,0.006792,-0.001
2604,0.00825,0.006917,-0.001333
2605,0.007709,0.006834,-0.000875
2606,0.007666,0.006833,-0.000833
2607,0.007583,0.006625,-0.000958
2608,0.007625,0.006708,-0.000917
2609,0.008125,0.006833,-0.001292
2610,0.01,0.006875,-0.003125
2611,0.01025,0.006833,-0.003417
2612,0.010542,0.007125,-0.003417
2613,0.009917,0.006875,-0.003042
2614,0.009958,0.007,-0.002958
2615,0.009375,0.00675,-0.002625
2616,0.007291,0.00675,-0.000541
2617,0.007375,0.006791,-0.000584
2618,0.007417,0.006791,-0.000626
2619,0.007333,0.00675,-0.000583
2620,0.007375,0.00675,-0.000625
2621,0.007458,0.006833,-0.000625
2622,0.007375,0.006792,-0.000583
2623,0.007292,0.006834,-0.000458
2624,0.007375,0.006792,-0.000583
2625,0.007291,0.006833,-0.000458
2626,0.007375,0.00675,-0.000625
2627,0.007458,0.006875,-0.000583
2628,0.007625,0.007,-0.000625
2629,0.007375,0.006833,-0.000542
2630,0.0075,0.006791,-0.000709
2631,0.007416,0.006833,-0.000583
2632,0.00725,0.006792,-0.000458
2633,0.00725,0.00675,-0.0005
2634,0.007292,0.006833,-0.000459
2635,0.007334,0.00675,-0.000584
2636,0.007333,0.006708,-0.000625
2637,0.007458,0.00675,-0.000708
2638,0.007417,0.00675,-0.000667
2639,0.0075,0.006792,-0.000708
2640,0.007333,0.006792,-0.000541
2641,0.00725,0.006792,-0.000458
2642,0.007291,0.006834,-0.000457
2643,0.01,0.006833,-0.003167
2644,0.010125,0.007083,-0.003042
2645,0.009875,0.006709,-0.003166
2646,0.010209,0.006792,-0.003417
2647,0.008208,0.006917,-0.001291
2648,0.00725,0.00675,-0.0005
2649,0.007292,0.00675,-0.000542
2650,0.007209,0.006833,-0.000376
2651,0.007167,0.006917,-0.00025
2652,0.007208,0.00675,-0.000458
2653,0.007041,0.006791,-0.00025
2654,0.007166,0.006916,-0.00025
2655,0.007125,0.006833,-0.000292
2656,0.007083,0.006834,-0.000249
2657,0.007125,0.006667,-0.000458
2658,0.012542,0.006792,-0.00575
2659,0.008,0.00675,-0.00125
2660,0.007542,0.006917,-0.000625
2661,0.008667,0.006875,-0.001792
2662,0.009625,0.007708,-0.001917
2663,0.0085,0.006834,-0.001666
2664,0.007375,0.006917,-0.000458
2665,0.007375,0.006833,-0.000542
2666,0.007375,0.006958,-0.000417
2667,0.007875,0.006834,-0.001041
2668,0.010375,0.006875,-0.0035
2669,0.009917,0.006834,-0.003083
2670,0.009833,0.006917,-0.002916
2671,0.010167,0.006834,-0.003333
2672,0.007542,0.006833,-0.000709
2673,0.007125,0.006875,-0.00025
2674,0.007333,0.006917,-0.000416
2675,0.00725,0.006792,-0.000458
2676,0.007458,0.007,-0.000458
2677,0.007166,0.006833,-0.000333
2678,0.007208,0.006875,-0.000333
2679,0.007125,0.006833,-0.000292
2680,0.007125,0.006833,-0.000292
2681,0.007209,0.006917,-0.000292
2682,0.007208,0.006709,-0.000499
2683,0.007166,0.006833,-0.000333
2684,0.007208,0.00675,-0.000458
2685,0.007166,0.00675,-0.000416
2686,0.007125,0.006708,-0.000417
2687,0.00725,0.006791,-0.000459
2688,0.009375,0.006833,-0.002542
2689,0.007458,0.006875,-0.000583
2690,0.007125,0.00675,-0.000375
2691,0.007125,0.006791,-0.000334
2692,0.007375,0.007,-0.000375
2693,0.00725,0.006708,-0.000542
2694,0.007125,0.006792,-0.000333
2695,0.007125,0.006792,-0.000333
2696,0.007208,0.006709,-0.000499
2697,0.007166,0.006708,-0.000458
2698,0.007125,0.00675,-0.000375
2699,0.007167,0.006792,-0.000375
2700,0.007083,0.00675,-0.000333
2701,0.007208,0.00675,-0.000458
2702,0.007292,0.00675,-0.000542
2703,0.007209,0.006834,-0.000375
2704,0.007167,0.00675,-0.000417
2705,0.007208,0.00675,-0.000458
2706,0.007291,0.00675,-0.000541
2707,0.007083,0.006708,-0.000375
2708,0.007375,0.007084,-0.000291
2709,0.007083,0.006792,-0.000291
2710,0.007125,0.00675,-0.000375
2711,0.007166,0.00675,-0.000416
2712,0.007125,0.006833,-0.000292
2713,0.007125,0.00675,-0.000375
2714,0.007375,0.006792,-0.000583
2715,0.007208,0.006834,-0.000374
2716,0.007209,0.006958,-0.000251
2717,0.007292,0.00675,-0.000542
2718,0.008292,0.006792,-0.0015
2719,0.007417,0.006875,-0.000542
2720,0.007417,0.006833,-0.000584
2721,0.007333,0.006917,-0.000416
2722,0.007291,0.00675,-0.000541
2723,0.007209,0.006875,-0.000334
2724,0.007333,0.007042,-0.000291
2725,0.007292,0.006833,-0.000459
2726,0.00725,0.006875,-0.000375
2727,0.007167,0.006708,-0.000459
2728,0.007209,0.006792,-0.000417
2729,0.007208,0.00675,-0.000458
2730,0.007208,0.006875,-0.000333
2731,0.00725,0.006792,-0.000458
2732,0.007125,0.006667,-0.000458
2733,0.009,0.006667,-0.002333
2734,0.009583,0.006833,-0.00275
2735,0.008209,0.006833,-0.001376
2736,0.007458,0.006792,-0.000666
2737,0.0085,0.01175,0.00325
2738,0.007333,0.007166,-0.000167
2739,0.008583,0.006833,-0.00175
2740,0.010625,0.007084,-0.003541
2741,0.009792,0.006667,-0.003125
2742,0.010042,0.006792,-0.00325
2743,0.008875,0.006709,-0.002166
2744,0.007417,0.006625,-0.000792
2745,0.007292,0.00675,-0.000542
2746,0.007375,0.00675,-0.000625
2747,0.007333,0.006792,-0.000541
2748,0.007334,0.006792,-0.000542
2749,0.007417,0.006667,-0.00075
2750,0.007375,0.006708,-0.000667
2751,0.00725,0.00675,-0.0005
2752,0.007291,0.006792,-0.000499
2753,0.007333,0.00675,-0.000583
2754,0.007292,0.00675,-0.000542
2755,0.007334,0.006916,-0.000418
2756,0.007542,0.007083,-0.000459
2757,0.007375,0.006791,-0.000584
2758,0.007292,0.00675,-0.000542
2759,0.007292,0.006833,-0.000459
2760,0.007375,0.006792,-0.000583
2761,0.007458,0.006792,-0.000666
2762,0.007416,0.00675,-0.000666
2763,0.007333,0.00675,-0.000583
2764,0.007417,0.006792,-0.000625
2765,0.007334,0.006792,-0.000542
2766,0.007375,0.006708,-0.000667
2767,0.007459,0.007791,0.000332
2768,0.007292,0.009292,0.002
2769,0.007333,0.008459,0.001126
2770,0.007375,0.007042,-0.000333
2771,0.007458,0.006958,-0.0005
2772,0.0075,0.007083,-0.000417
2773,0.007375,0.006917,-0.000458
2774,0.007417,0.006958,-0.000459
2775,0.007292,0.007,-0.000292
2776,0.007292,0.007375,8.3e-05
2777,0.007459,0.006792,-0.000667
2778,0.007292,0.006708,-0.000584
2779,0.007459,0.006791,-0.000668
2780,0.007333,0.006708,-0.000625
2781,0.007375,0.006875,-0.0005
2782,0.00725,0.006791,-0.000459
2783,0.007375,0.00675,-0.000625
2784,0.007417,0.00675,-0.000667
2785,0.00725,0.00675,-0.0005
2786,0.007375,0.006791,-0.000584
2787,0.0075,0.00675,-0.00075
2788,0.018,0.007,-0.011
2789,0.009,0.006834,-0.002166
2790,0.007583,0.007583,0.0
2791,0.007625,0.006916,-0.000709
2792,0.007667,0.006875,-0.000792
2793,0.007625,0.00675,-0.000875
2794,0.007583,0.006833,-0.00075
2795,0.007708,0.006875,-0.000833
2796,0.007834,0.006833,-0.001001
2797,0.007708,0.006791,-0.000917
2798,0.00775,0.006917,-0.000833
2799,0.007625,0.006833,-0.000792
2800,0.046583,0.006833,-0.03975
2801,0.011875,0.006792,-0.005083
